pID	gr
33434	2
3445503	10
4123489	6
3061000	1
640591	8
40063680	10
3883350	1
40647958	1
25050624	5
20447114	9
25055638	3
3884855	1
25592743	1
27590474	2
4085439	1
3526777	2
1614859	2
3558349	1
2880611	1
4097024	1
20206029	2
30112839	2
20152289	10
29734346	8
4045346	1
1306543	1
20203202	8
4513394	1
2558623	1
3651814	8
256474	6
3598442	4
2400450	1
3094719	1
40960834	1
25511611	1
2345516	3
2888383	2
4152796	2
2891058	1
3881518	1
1469218	1
20143544	1
2433473	1
3131913	3
1433766	10
2344384	5
684844	4
25799097	8
4599485	1
174040	7
3672701	1
583569	4
25567244	5
1181870	9
257372	6
3806561	1
4124161	1
4043032	1
4215676	1
1445830	2
194308	9
1236275	3
2407304	1
4251402	1
40263483	9
2404299	1
27736028	1
4477800	3
4142937	1
1428151	5
2345591	5
2413306	1
822514	3
2440467	1
3216025	5
40509904	2
20486963	10
1435069	10
3536733	1
3058866	2
222597	6
3874470	3
41131941	4
30301274	1
30137358	5
40927875	1
25075036	6
4479168	3
1617824	2
1808795	3
3665708	3
3060944	1
3511733	4
27650707	1
2446468	1
40650893	3
30505	2
3374978	2
2286336	5
25470410	1
1611793	2
2287124	5
2259250	1
4098904	8
2265715	1
2745056	4
3277605	2
2243846	5
3440541	3
1131952	4
4281963	2
1541653	2
136253	3
3315819	5
40345972	1
4533529	1
2367657	2
3073675	2
1833239	3
1165935	4
1619400	2
23011263	5
674793	8
38303	2
1369136	1
3547714	1
3566409	1
30132352	2
4268526	2
3055467	2
1742084	4
345065	8
2405203	1
1942126	1
481815	8
122908	2
4269075	2
20077118	2
40454863	1
20443269	1
2462939	1
25791914	9
4132629	1
20007898	3
2423305	1
1443265	1
41059386	2
2463503	8
40801518	1
3067617	1
1684685	2
3057365	2
20378429	2
4251414	1
4125309	1
3658447	2
1369208	1
34198	2
30026068	1
40043121	3
1615582	2
25167791	2
40927907	2
2402401	5
4523251	1
2431564	1
40961071	1
1443321	1
1694341	2
2984721	5
2458646	1
20143447	1
3132558	3
3892369	1
4279767	2
40495353	3
3440608	3
3682249	1
1435432	10
2647295	1
25766873	1
24087	2
29793898	3
30084510	2
2358456	2
3551994	3
20096382	1
4087797	1
3552177	3
4106187	10
3000093	4
1349767	3
1368761	1
2846053	1
25049791	5
40461871	8
42355	2
1565577	1
25153208	1
20037644	3
1622189	2
40835622	3
3760766	1
3061058	1
4272168	2
67655	2
1618173	2
1385455	4
2353750	2
1712307	2
3584981	3
40206199	1
2242462	5
40186682	10
2335802	5
3080124	1
1702765	2
3884477	1
2445442	1
28611	2
1705908	1
2576993	5
1618671	2
4123573	3
3590395	3
3560135	1
255754	6
4281827	2
2407623	1
2684409	5
1703252	3
30108868	2
1402883	5
1963526	9
25053288	5
3318697	5
41145531	8
3393392	1
47347	2
2360780	2
2391393	4
29738619	4
3532759	5
2446590	1
25197382	1
3673251	8
20058115	4
2090199	4
82533	2
2877216	2
25078862	1
4627010	1
40005301	3
1618085	2
3281291	2
1940981	1
1127582	4
3657449	7
41161860	10
3148824	2
25050617	5
1602115	2
20050922	1
4616103	5
25074360	6
30053119	4
1515222	4
2780774	4
4098657	1
3375585	1
192600	1
1549139	1
40512369	1
40216250	5
4143011	1
1071622	7
1267915	5
1370676	1
37936	1
63081	2
176708	1
20477141	8
1368352	1
257854	6
25623064	1
1366830	1
189638	4
4160160	1
40305715	1
1271034	5
3558080	2
3196309	10
2358279	2
40928120	1
20170316	2
4627044	1
30047536	1
40216124	2
25464695	5
3059431	2
2259975	1
1468542	1
67614	2
2085801	4
1928311	3
3690005	5
3558857	1
40660383	10
645594	8
25046171	5
1605390	2
2285734	1
155318	6
45480	2
40208442	1
30158623	1
3761162	2
1938050	1
1534185	4
1724977	2
40420950	8
31271	2
2462917	1
1712122	1
748472	10
253214	3
40731392	1
8181	2
2094252	4
2675913	4
3486597	1
4088311	1
3481445	7
4281078	2
1131531	4
2346067	5
40071859	3
12289	2
20143160	1
2285688	5
123914	2
3138274	2
69374	2
2335243	3
20171983	1
176771	1
1484317	1
25063370	1
20446278	7
3990027	3
3235213	9
644954	8
3376523	2
2898158	1
25072822	6
1495168	10
25064227	1
3547789	1
255707	6
3481256	7
23012270	6
2440152	1
3479703	7
1352927	1
2555387	3
1521147	1
1550751	8
3784600	1
25791787	9
250834	3
1304142	1
3877053	9
2404675	1
3548238	1
2329321	3
3059544	2
45632	2
3515079	1
3055858	2
4105605	4
3487712	3
1981493	4
134086	3
3505841	1
520964	1
2171847	5
40216342	6
1603416	2
3391964	1
3079127	1
4498588	1
2357543	2
25502269	2
2358716	2
3696931	1
1731977	2
3237139	1
3314692	5
4321758	3
4045421	1
40731805	1
1220075	1
3108269	6
30077011	2
27759847	9
40959632	3
2419187	1
4539410	1
1617009	2
2282874	3
1933706	1
40473398	3
3813385	4
3117927	7
1423676	4
25098884	10
3139910	2
3033548	4
3314852	5
4359791	3
3761191	1
3055130	2
3557397	8
25092387	3
4163936	1
3589232	1
1268181	5
20204003	1
1613856	2
1391113	5
67265	2
41105950	3
40388674	3
25981	2
3812925	4
2833828	1
1695476	2
2634685	3
4149531	4
40323846	10
69316	2
3150977	6
4189038	6
4002619	1
2523576	3
2242025	5
30126135	2
3658986	1
2565667	3
1616028	2
2555132	3
68916	2
25063779	1
1683210	2
42243	2
800468	4
1701240	2
3139746	2
29770277	4
3247792	1
40235545	1
2259067	1
30080000	1
1703408	2
1689904	2
1736098	1
40471990	6
3182767	5
56130	1
2334724	1
1608459	2
20146388	1
2432829	2
20831269	4
25595063	1
352772	4
2241756	5
1302979	1
3391559	1
3831999	2
63652	1
3881802	1
25054265	3
25472112	10
3061326	1
29586	2
182663	8
1446140	1
3235150	7
20209590	5
20857223	3
3897662	1
82890	1
3373180	2
1129316	4
1612345	2
20063747	1
3088351	4
4092389	9
